query-id,doc-id,raw-query,html_link,title,relevance
query-49,cooking+recipe1m+e63656bfb2a4a7759f99b4c626fa4bda,a beefy burger,http://www.kraftrecipes.com/recipes/beefy-mushroom-swiss-burger-135910.aspx,Beefy Mushroom & Swiss Burger,
query-49,cooking+recipe1m+fc0f69f4a10a46746006340cd7ccb6c6,a beefy burger,http://www.food.com/recipe/marias-beefy-burgers-329695,Maria's Beefy Burgers,
query-49,cooking+recipe1m+9ee9fbc6eacc770eaed6ae4a2c4c67a4,a beefy burger,https://recipeland.com/recipe/v/onion-burgers-43208,Onion Burgers,
query-49,cooking+recipe1m+fd67e16741af999b2aebd311c02bd6d2,a beefy burger,https://cookpad.com/us/recipes/344211-crescent-cheese-burgers,Crescent cheese burgers,
query-49,cooking+recipe1m+b8998346767fea7f0bf70b12d3a17202,a beefy burger,http://www.food.com/recipe/beefy-burgers-with-herby-compound-butter-119851,Beefy Burgers With Herby Compound Butter,
query-49,cooking+recipe1m+153efafba287c46e7ad23b4ab6a6f030,a beefy burger,https://recipeland.com/recipe/v/pineapple-teriyaki-burgers-50818,Pineapple Teriyaki Burgers,
query-49,cooking+recipe1m+42541cbb7e87da8d10ee803ac16a1e9d,a beefy burger,http://www.food.com/recipe/hgs-hot-n-beefy-stuffed-pepper-ww-points-4-359769,Hg's Hot 'n Beefy Stuffed Pepper - Ww Points = 4,
query-50,cooking+recipe1m+82ce9e2eb41a03dcad31c9b24efbdee4,i would like basic clafoutis with some fresh fruit,http://www.epicurious.com/recipes/food/views/nectarine-and-blueberry-clafouti-101667,Nectarine and Blueberry Clafouti,
query-50,cooking+recipe1m+35f8d52ef3904a8281940a27de906cbd,i would like basic clafoutis with some fresh fruit,http://www.foodnetwork.com/recipes/fig-and-raspberry-clafouti-baked-fig-and-raspberry-custard.html,Fig and Raspberry Clafouti (Baked Fig and Raspberry Custard),
query-50,cooking+recipe1m+3fc5b7eaf371e6cf6e203f6f590154b1,i would like basic clafoutis with some fresh fruit,http://www.foodandwine.com/recipes/annie-romanas-clafoutis,Annie Romana's Clafoutis,
query-50,cooking+recipe1m+c845241b79f081047459fee02017063c,i would like basic clafoutis with some fresh fruit,http://www.food.com/recipe/cherry-clafoutis-481458,Cherry Clafoutis,
query-50,cooking+recipe1m+cfd66af81999ff5e12e6ca01f639148a,i would like basic clafoutis with some fresh fruit,http://www.food.com/recipe/cherry-buttermilk-clafoutis-518051,Cherry Buttermilk Clafoutis,
query-50,cooking+recipe1m+fad41520482f7408df17a5fef4d40cff,i would like basic clafoutis with some fresh fruit,http://www.foodnetwork.com/recipes/fig-and-raspberry-clafoutis-recipe.html,Fig and Raspberry Clafoutis,
query-50,cooking+recipe1m+a5c8a7c62bad7f411b15b422e38d867b,i would like basic clafoutis with some fresh fruit,http://www.food.com/recipe/french-clafouti-364734,French Clafouti,
query-50,cooking+recipe1m+2502b25212c2540a28bd5342082704c8,i would like basic clafoutis with some fresh fruit,https://recipeland.com/recipe/v/pear-almond-clafouti-red-wine-g-46471,Pear Almond Clafouti with Red Wine Glaze,
query-50,cooking+recipe1m+8519dc5cf0b35501a1b1e955a39273e4,i would like basic clafoutis with some fresh fruit,http://www.food.com/recipe/clafouti-aux-fruits-exotiques-guadeloupe-caribbean-366106,"Clafouti Aux Fruits Exotiques (Guadeloupe, Caribbean)",
query-50,cooking+recipe1m+57f0e6a207bcb9a2ad211d5e65c59261,i would like basic clafoutis with some fresh fruit,http://www.epicurious.com/recipes/food/views/apricot-cherry-or-pear-clafouti-385750,"Apricot, Cherry, or Pear Clafouti",
query-51,cooking+recipe1m+93811313ce6d71a8f92060f337bb4acc,how to make african meat samosas,http://cookeatshare.com/recipes/biltong-beef-jerky-84563,Biltong (Beef Jerky) Recipe,
query-51,cooking+recipe1m+9372446794c402f18dcf0b39a4c6216b,how to make african meat samosas,http://www.food.com/recipe/african-samosa-bread-238710,African Samosa Bread,
query-51,cooking+recipe1m+6431fbf1389e3c14eb0564080985c800,how to make african meat samosas,https://cookpad.com/us/recipes/168408-crispy-samosas-with-easy-homemade-wrappers,Crispy Samosas with Easy Homemade Wrappers,
query-51,cooking+recipe1m+51591d51d92f8a50a969d44409340966,how to make african meat samosas,http://www.food.com/recipe/samosas-41094,Samosas,
query-51,cooking+recipe1m+24d6ac07ee2f10d206fe100c2b1e79b6,how to make african meat samosas,https://recipeland.com/recipe/v/indian-meat-samosas-49000,Indian Meat Samosas,
query-51,cooking+recipe1m+f8b72a5181959c008dda76e140139d1b,how to make african meat samosas,http://allrecipes.com/recipe/easy-meat-samosas/,Easy Meat Samosas,
query-51,cooking+recipe1m+388b0a84df97ee877b790208b62d4ade,how to make african meat samosas,http://www.food.com/recipe/crab-samosas-230877,Crab Samosas,
query-51,cooking+recipe1m+9b09ca0aae59d1528d9eb8b5c39fb04a,how to make african meat samosas,http://tastykitchen.com/recipes/appetizers-and-snacks/south-african-lamb-samosas/,South African Lamb Samosas,
query-51,cooking+recipe1m+b220421aa0a5aa84b280d576498603f3,how to make african meat samosas,https://cookpad.com/us/recipes/333464-potato-samosa,Potato Samosa,
query-51,cooking+recipe1m+6272a69e84ed7a12a759ecdf6dca5287,how to make african meat samosas,http://tastykitchen.com/recipes/appetizers-and-snacks/samosas/,Samosas!,
query-52,cooking+recipe1m+70aa7db55f17b4c46d31460219418107,turkish chicken shish kebab,http://www.food.com/recipe/grilled-tropical-kebabs-shish-kebabs-or-shish-kabobs-27104,Grilled Tropical Kebabs - Shish Kebabs or Shish Kabobs,
query-52,cooking+recipe1m+5c1a364eba06eae422b245af547c0fc9,turkish chicken shish kebab,http://www.foodandwine.com/recipes/turkish-shish-kebabs-garlicky-tahini,Turkish Shish Kebabs with Garlicky Tahini,
query-52,cooking+recipe1m+1aebfac981e2fcd6ab8e477c2592f04c,turkish chicken shish kebab,http://www.food.com/recipe/shish-kebabs-167471,Shish Kebabs,
query-52,cooking+recipe1m+b8a98e3ba5092faeadeaeb6c5fdc6d06,turkish chicken shish kebab,http://www.food.com/recipe/polynesian-marinade-123177,Polynesian Marinade,
query-52,cooking+recipe1m+82bd34790fa12f359ab9775766eec0d7,turkish chicken shish kebab,http://cookeatshare.com/recipes/armenian-shish-kebab-69438,Armenian Shish Kebab Recipe,
query-52,cooking+recipe1m+af391f37489372ba1165670c8f9a87b4,turkish chicken shish kebab,http://www.food.com/recipe/chicken-shish-kebab-175315,Chicken Shish Kebab,
query-52,cooking+recipe1m+041ff814d3b3c6ff8ead2307202dc4f6,turkish chicken shish kebab,http://www.food.com/recipe/shish-taouk-chicken-kebabs-170046,Shish Taouk - Chicken Kebabs,
query-52,cooking+recipe1m+da1ec233a5bfbe0244f0f2667b9f5612,turkish chicken shish kebab,http://cookeatshare.com/recipes/marinade-for-shish-kebabs-3279,Marinade For Shish Kebabs Recipe,
query-52,cooking+recipe1m+3bc6a37e1a59c3380a4e376aecf91732,turkish chicken shish kebab,http://allrecipes.com/recipe/turkish-chicken-kebabs/,Turkish Chicken Kebabs,
query-52,cooking+recipe1m+cbb8cb5148304e3cf8f02a0274a99ee5,turkish chicken shish kebab,http://www.food.com/recipe/grilled-chicken-shish-taouk-493785,Grilled Chicken - Shish Taouk,
query-53,cooking+recipe1m+1ffc51f50c39b15257cea7b493e37264,how to make old fashioned pie pastry,http://www.food.com/recipe/old-fashioned-blackberry-pie-43581,Old Fashioned Blackberry Pie,
query-53,cooking+recipe1m+12a51718a64dd52997bc43b2aab15623,how to make old fashioned pie pastry,http://www.food.com/recipe/old-fashioned-fresh-ontario-peach-pie-419737,Old-Fashioned Fresh Ontario Peach Pie,
query-53,cooking+recipe1m+9b501a0c26c86253b41ad78cace09225,how to make old fashioned pie pastry,http://www.food.com/recipe/old-fashioned-fresh-peach-pie-437186,Old Fashioned Fresh Peach Pie,
query-53,cooking+recipe1m+427686717c04796bb3138a92ed84ee7d,how to make old fashioned pie pastry,https://recipeland.com/recipe/v/old-fashioned-raisin-pie-47557,Old Fashioned Raisin Pie,
query-53,cooking+recipe1m+09be020ca0f4c8722b5fa7c802198e73,how to make old fashioned pie pastry,https://recipeland.com/recipe/v/old-fashioned-raisin-pie-5955,Old Fashioned Raisin Pie,
query-53,cooking+recipe1m+237308da9ef4392cc82ea7c3aaccaada,how to make old fashioned pie pastry,http://www.foodandwine.com/recipes/old-fashioned-blueberry-pie,Old-Fashioned Blueberry Pie,
query-53,cooking+recipe1m+2002dc72a3ee2718e8efd50f28fb59c9,how to make old fashioned pie pastry,http://www.food.com/recipe/old-fashioned-raisin-pie-2950,Old Fashioned Raisin Pie,
query-53,cooking+recipe1m+89da7c9345e2264a6e34a40606759b0b,how to make old fashioned pie pastry,http://cookeatshare.com/recipes/mother-s-old-fashioned-apple-pie-29048,Mother's Old Fashioned Apple Pie Recipe,
query-53,cooking+recipe1m+0daddf1809dcf9f3bedc5e1755bfd09c,how to make old fashioned pie pastry,https://recipeland.com/recipe/v/old-fashioned-apple-cider-pie-5964,Old Fashioned Apple Cider Pie,
query-53,cooking+recipe1m+b4654f53bc76f5100ae7b8f2b6f365d2,how to make old fashioned pie pastry,http://www.food.com/recipe/golden-oldie-old-fashioned-raisin-pie-125144,Golden Oldie Old Fashioned Raisin Pie,
query-54,cooking+recipe1m+379739d2fd092dec2ce2dc73a79a63c8,how to bake a multi layer cake,http://www.food.com/recipe/gateau-moka-multilayered-mocha-cake-451698,Gateau Moka - Multilayered Mocha Cake,
query-54,cooking+recipe1m+dbc161858423b1c3f128031cf27f9824,how to bake a multi layer cake,http://www.foodandwine.com/recipes/multilayered-walnut-bread,Multilayered Walnut Bread,
query-54,cooking+recipe1m+fea0c1489bf5064171cc1261698bccb9,how to bake a multi layer cake,http://cooking.nytimes.com/recipes/3374,Marjolaine Multilayered Chocolate Cake,
query-54,cooking+recipe1m+611afe356420892ca94a401755a2bacc,how to bake a multi layer cake,http://www.foodgeeks.com/recipes/21843,Parotta recipe of south India,
query-54,cooking+recipe1m+c36283da7ac195236a7925f1ab6ecc3b,how to bake a multi layer cake,http://www.food.com/recipe/multilayer-bars-499582,Multilayer Bars,
query-54,cooking+recipe1m+e2899de0e32b81ab8d27c5927e93ddec,how to bake a multi layer cake,http://www.epicurious.com/recipes/food/views/multilayered-anchovy-bread-234245,Multilayered Anchovy Bread,
query-54,cooking+recipe1m+4d9c2e4d0f0f5f5bf9290e1e32eb747b,how to bake a multi layer cake,http://www.epicurious.com/recipes/food/views/middle-eastern-nut-filled-multilayered-pastry-baklava-103991,Middle Eastern Nut-Filled Multilayered Pastry (Baklava),
query-54,cooking+recipe1m+91dc42cb42d38f18ee03f6ffd7d09b8e,how to bake a multi layer cake,http://www.cookstr.com/recipes/fried-mozzarella-sandwich-skewers,Fried Mozzarella Sandwich Skewers,
query-54,cooking+recipe1m+caf944b0ff2e634f3ba6591d380f3eba,how to bake a multi layer cake,http://www.epicurious.com/recipes/food/views/fried-mozzarella-sandwich-skewers-375040,Fried Mozzarella Sandwich Skewers,
query-54,cooking+recipe1m+05f3fe550173ba6d4293916d69495cc9,how to bake a multi layer cake,http://www.myrecipes.com/recipe/fresh-orange-wedding-cake,Fresh Orange Wedding Cake,
query-55,cooking+recipe1m+20b0e93b463a441734a693953e5c4f79,i want a deep fried chicken recipe,https://cookpad.com/us/recipes/171978-pour-it-on-generously-youlinchi-chinese-deep-fried-chicken-with-sweet-and-sour-sauce,Pour it on Generously! Youlinchi (Chinese Deep Fried Chicken with Sweet and Sour Sauce),
query-55,cooking+recipe1m+c54babee1a897e3829d29c215613911c,i want a deep fried chicken recipe,https://cookpad.com/us/recipes/155201-salt-flavoured-fried-chicken,Salt Flavoured Fried Chicken,
query-55,cooking+recipe1m+18665e42df27ce62c0180673e0d1d205,i want a deep fried chicken recipe,https://cookpad.com/us/recipes/153183-curried-deep-fried-chicken-tenders,Curried Deep-fried Chicken Tenders,
query-55,cooking+recipe1m+cbcc15b1a61afd041f47f6539888d3ae,i want a deep fried chicken recipe,http://www.food.com/recipe/cvovrogan-traditional-bochari-meat-potatoes-dish-109961,Cvovrogan--Traditional Bochari Meat & Potatoes Dish,
query-55,cooking+recipe1m+c7f70bc9c01da29cfbcfaaeb31e393fe,i want a deep fried chicken recipe,http://www.food.com/recipe/uncle-lous-fried-chicken-398244,Uncle Lou's Fried Chicken,
query-55,cooking+recipe1m+d86dda807c999eee0af4151058e8a207,i want a deep fried chicken recipe,https://cookpad.com/us/recipes/150047-deep-fried-chicken-wing-kara-age-with-my-secret-marinade,Deep-fried Chicken Wing Kara-age with My Secret Marinade,
query-55,cooking+recipe1m+6c57f72bf753dc28c907d737950d8ab5,i want a deep fried chicken recipe,https://cookpad.com/us/recipes/158916-our-deep-fried-chicken-zangi,Our Deep Fried Chicken Zangi,
query-55,cooking+recipe1m+295740db0ff6c6b58f2fae5b74a4f38b,i want a deep fried chicken recipe,http://www.food.com/recipe/buffalo-chicken-salad-183827,Buffalo Chicken Salad,
query-55,cooking+recipe1m+2176a599986a0d1f3f97318ca682a407,i want a deep fried chicken recipe,http://www.food.com/recipe/stir-fried-chicken-with-basil-and-chilies-201588,Stir-Fried Chicken With Basil and Chilies,
query-55,cooking+recipe1m+584a86226bfc953d04f57e7add279cdd,i want a deep fried chicken recipe,https://cookpad.com/us/recipes/170512-the-ultimate-chicken-karaage-japanese-fried-chicken,The Ultimate Chicken Karaage (Japanese Fried Chicken),
query-56,cooking+recipe1m+979100d0698e4d34615fbf5bcbd78eb9,i would like a fresh and healthy oatmeal bowl,http://www.food.com/recipe/healthy-oatmeal-breakfast-252942,Healthy Oatmeal Breakfast,
query-56,cooking+recipe1m+8691c7eb3e0cb380495ecf45fd4c65a9,i would like a fresh and healthy oatmeal bowl,http://www.food.com/recipe/oatmeal-base-and-variations-healthy-low-fat-oatmeal-guide-347000,Oatmeal Base and Variations: Healthy & Low-Fat Oatmeal Guide,
query-56,cooking+recipe1m+231165c462b47b1cb712e09af0625efe,i would like a fresh and healthy oatmeal bowl,http://www.food.com/recipe/healthy-pumpkin-oatmeal-for-one-394649,Healthy Pumpkin Oatmeal (For One),
query-56,cooking+recipe1m+fa95b15f0011d2e448918df78bab0abc,i would like a fresh and healthy oatmeal bowl,http://www.food.com/recipe/healthy-fish-sticks-320936,Healthy Fish Sticks,
query-56,cooking+recipe1m+6ca5aa86e29fb33778cfa25f8ea100dd,i would like a fresh and healthy oatmeal bowl,http://www.food.com/recipe/healthy-good-morning-muffins-115875,Healthy Good Morning Muffins,
query-56,cooking+recipe1m+36c863ab1abccf0d663ff0c5d3a1aca2,i would like a fresh and healthy oatmeal bowl,http://www.food.com/recipe/healthy-oatmeal-any-muffins-185517,Healthy Oatmeal Any Muffins,
query-56,cooking+recipe1m+a5a9b3b2e27a645876df99bc7dffdd3d,i would like a fresh and healthy oatmeal bowl,http://allrecipes.com/recipe/healthy-german-chocolate-cake-oatmeal/,Healthy German Chocolate Cake Oatmeal,
query-56,cooking+recipe1m+08c39315a8fc014ed6e2f7c4a0821ba3,i would like a fresh and healthy oatmeal bowl,http://www.food.com/recipe/yummy-healthy-muffins-425210,Yummy Healthy Muffins,
query-56,cooking+recipe1m+57d06d9b7b883a9665b4caa1b8b991bb,i would like a fresh and healthy oatmeal bowl,http://www.food.com/recipe/healthy-oatmeal-cookies-422981,Healthy Oatmeal Cookies,
query-56,cooking+recipe1m+2421f1fa7c4f239fe2aee18310997888,i would like a fresh and healthy oatmeal bowl,http://www.food.com/recipe/healthy-chocolate-chip-cookies-410047,Healthy Chocolate Chip Cookies,
query-57,cooking+recipe1m+3f8b7abeb35d1ae436b82d53eefbaf14,i want a quick rice salad,http://tastykitchen.com/recipes/sidedishes/wild-rice-salad/,Wild Rice Salad,
query-57,cooking+recipe1m+564f24708d32ea559291bb067abf488d,i want a quick rice salad,http://www.food.com/recipe/oriental-rice-salad-307397,Oriental Rice Salad,
query-57,cooking+recipe1m+134c53e83e00bb8aca244f2403ffa8f0,i want a quick rice salad,http://www.food.com/recipe/lauras-easy-kitchen-sink-rice-salad-363498,Laura's Easy Kitchen-Sink Rice Salad,
query-57,cooking+recipe1m+f64d9656d705cc296ba61147c1022354,i want a quick rice salad,http://cookeatshare.com/recipes/almond-and-ginger-two-rice-63520,Almond And Ginger Two Rice Recipe,
query-57,cooking+recipe1m+6d3a01e522b7c44089a3b039137a5914,i want a quick rice salad,https://cookpad.com/us/recipes/367857-healthy-quick-rice-bowl,Healthy Quick Rice Bowl,
query-57,cooking+recipe1m+7fad5e1c6e7dbb8950245fa258a36f06,i want a quick rice salad,http://www.food.com/recipe/sweet-and-sour-chicken-quick-439513,Sweet and Sour Chicken -- Quick,
query-57,cooking+recipe1m+3d6bbb1a4d2a22ae30779d9384c34404,i want a quick rice salad,http://tastykitchen.com/recipes/sidedishes/quick-rice-salad-with-peaches-and-cashew-nuts/,Quick Rice Salad with Peaches and Cashew Nuts,
query-57,cooking+recipe1m+2b0b3f006ee1263d6b27a4c2186f0835,i want a quick rice salad,http://cookeatshare.com/recipes/7-grain-rice-and-vegetable-salad-61704,7 Grain Rice And Vegetable Salad Recipe,
query-57,cooking+recipe1m+17cac1b50ce1f57c6da05a67f38bcd28,i want a quick rice salad,http://www.food.com/recipe/forbidden-black-rice-salad-196898,Forbidden Black Rice Salad,
query-57,cooking+recipe1m+ef6dfcd9ecf1aa792eeb06e903988387,i want a quick rice salad,http://www.food.com/recipe/quick-stick-to-your-ribs-rice-salad-174082,Quick Stick to Your Ribs Rice Salad,
query-58,cooking+recipe1m+5d160cc284de04bd6802c0cadeec8963,japanese rice balls,https://cookpad.com/us/recipes/151975-pork-wrapped-rice-balls-a-favorite-with-kids,Pork-wrapped Rice Balls: A Favorite with Kids!,
query-58,cooking+recipe1m+52684c6f27a95dfe24908735a7ccb0f2,japanese rice balls,https://cookpad.com/us/recipes/147626-a-touch-of-japan-mitarashi-dango-to-make-even-when-abroad,A Touch of Japan: Mitarashi Dango to Make Even when Abroad,
query-58,cooking+recipe1m+92180986a96990ec755aba0f6d25371d,japanese rice balls,https://cookpad.com/us/recipes/155649-make-kawagoes-specialty-imokoi-ikinari-dango-even-outside-japan,"Make Kawagoe's Specialty ""Imokoi"" [Ikinari-Dango] Even Outside Japan",
query-58,cooking+recipe1m+52c1409135bd6d48c27c8912ac53d04d,japanese rice balls,https://cookpad.com/us/recipes/143040-inari-sushi,Inari Sushi,
query-58,cooking+recipe1m+1e98b1404a870a466672a160fb90633d,japanese rice balls,http://online-cookbook.com/goto/cook/rpage/000469,Japanese Pickled Ginger - Known as shoga or gari in Japan,
query-58,cooking+recipe1m+985e9bba2702a3361850b42ebf394be5,japanese rice balls,http://www.foodnetwork.com/recipes/mushrooms-in-a-scallion-dressing-kinoko-no-aemono-japan-recipe.html,Mushrooms in a Scallion Dressing (Kinoko No Aemono-Japan),
query-58,cooking+recipe1m+240d15652463860f23abaa433cffa1b7,japanese rice balls,http://www.food.com/recipe/pork-sukiyaki-436942,Pork Sukiyaki,
query-58,cooking+recipe1m+9eae192e37b76a2edfb4d25e557a15ec,japanese rice balls,https://cookpad.com/us/recipes/168061-easy-inarizushi,Easy Inarizushi,
query-58,cooking+recipe1m+0967ec8f1705d411ebed30206114218d,japanese rice balls,http://www.food.com/recipe/stuffed-green-peppers-japan-style-piiman-no-nikuzume-513112,"Stuffed Green Peppers, Japan-Style (Piiman No Nikuzume)",
query-58,cooking+recipe1m+607378c878356c1bf50833558411baa6,japanese rice balls,http://www.food.com/recipe/oyakodon-chicken-and-egg-rice-bowl-515349,Oyakodon - Chicken and Egg Rice Bowl,
query-59,cooking+recipe1m+22fad5fc758805095783193a4223ae72,a fresh drink for a sunny day,https://cookpad.com/us/recipes/331266-sunny-days-lemonade,sunny days lemonade,
query-59,cooking+recipe1m+9294d68cd7893c016ea93b043484b3fa,a fresh drink for a sunny day,http://www.food.com/recipe/jungle-juice-322742,Jungle Juice,
query-59,cooking+recipe1m+0d4e33d855e43df44324f10afc89c4ee,a fresh drink for a sunny day,http://www.food.com/recipe/hooch-party-punch-fruity-rum-booze-cruise-type-concoction-310583,Hooch Party Punch (Fruity Rum Booze-Cruise Type Concoction),
query-59,cooking+recipe1m+abab1c289947fec904a444dc279c30fb,a fresh drink for a sunny day,http://www.food.com/recipe/limon-delight-252154,Limon Delight,
query-59,cooking+recipe1m+023ec94fc433468a7124a213befbe89a,a fresh drink for a sunny day,http://www.kraftrecipes.com/recipes/-19033.aspx,Sunny Orange Delight,
query-59,cooking+recipe1m+3d235bdbcb48f3a23f409887f97e6670,a fresh drink for a sunny day,http://www.food.com/recipe/lil-bit-of-sunshine-383146,Lil Bit of Sunshine,
query-59,cooking+recipe1m+682a1d80019b84c13c9180209a4acf5e,a fresh drink for a sunny day,http://www.food.com/recipe/afternoon-sunrise-275520,Afternoon Sunrise,
query-59,cooking+recipe1m+c7ffd9fdc33fbf56377c0719e1c842f9,a fresh drink for a sunny day,http://www.food.com/recipe/rhu-berry-compote-304080,Rhu-Berry Compote,
query-59,cooking+recipe1m+5689aee7d113473fdae7f0254d2ccea6,a fresh drink for a sunny day,http://www.food.com/recipe/anti-baldness-drink-45011,Anti-Baldness Drink,
query-59,cooking+recipe1m+b13c509ab427720b69407ad2a95dfdb8,a fresh drink for a sunny day,http://www.food.com/recipe/surge-urge-193582,Surge(Urge),
query-60,cooking+recipe1m+a1cabd2617b4f912cf6a4014b6ed65be,i want some comfort food,http://tastykitchen.com/recipes/drinks/southern-comfort-holiday-punch/,Southern Comfort Holiday Punch,
query-60,cooking+recipe1m+06b730f25ccd881cf3358ec4bcabde79,i want some comfort food,http://www.food.com/recipe/mashed-cauliflower-comfort-food-252762,Mashed Cauliflower Comfort Food,
query-60,cooking+recipe1m+82d919e0e2c6bbbd1ddafe399f805bf6,i want some comfort food,http://allrecipes.com/recipe/kerris-holiday-punch/,Kerri's Holiday Punch,
query-60,cooking+recipe1m+c462fdeb72f7ba0fbcd7e868de5a133e,i want some comfort food,http://tastykitchen.com/recipes/main-courses/poppyseed-ritz-chix/,Poppyseed Ritz Chix,
query-60,cooking+recipe1m+28a09943a9e52db1e723240b50d973b7,i want some comfort food,http://www.food.com/recipe/thanksgiving-jello-shots-178125,Thanksgiving Jello Shots,
query-60,cooking+recipe1m+2a07cbb105d59c7f2fc31295497c8e5f,i want some comfort food,http://www.food.com/recipe/southern-comfort-holiday-yams-27448,Southern Comfort Holiday Yams,
query-60,cooking+recipe1m+0e4192e3e077783531677b9affb87234,i want some comfort food,http://www.food.com/recipe/southern-comfort-balls-200470,Southern Comfort Balls!,
query-60,cooking+recipe1m+bace8be5d31374d09be296e4ca97a5b8,i want some comfort food,http://www.food.com/recipe/mazurek-topped-with-apple-138146,Mazurek Topped With Apple,
query-60,cooking+recipe1m+9042634a4297a5deaf2661459e8ce4f5,i want some comfort food,http://www.food.com/recipe/orange-cr-me-cupcakes-ndash-gfcf-469969,Orange Creme Cupcakes Gfcf,
query-60,cooking+recipe1m+94c677ee48d430035259d85dc9fd0d83,i want some comfort food,http://www.food.com/recipe/dog-food-comfort-food-for-humans-228408,Dog Food: Comfort Food for Humans,
query-61,cooking+recipe1m+0eb0e85d7c0bb2527446bd708282b45a,suggestions for a summer grill recipe,http://www.foodnetwork.com/recipes/grilled-country-ribs-with-summer-savory-mustard-marinade-recipe0.html,Grilled Country Ribs with Summer Savory Mustard Marinade,
query-61,cooking+recipe1m+84e8808dfa85e6245d89cddd764fa11b,suggestions for a summer grill recipe,http://www.epicurious.com/recipes/food/views/grilled-country-ribs-with-summer-savory-mustard-marinade-13021,Grilled Country Ribs with Summer Savory Mustard Marinade,
query-61,cooking+recipe1m+7359cd6fbad1a62499da14cb23d0de77,suggestions for a summer grill recipe,http://www.foodnetwork.com/recipes/jeff-mauro/grilled-summer-sausage-sliders.html,Grilled Summer Sausage Sliders,
query-61,cooking+recipe1m+0a2d0a951aec8a145932431e102c40ed,suggestions for a summer grill recipe,http://tastykitchen.com/recipes/salads/grilled-sweet-pepper-and-summer-vegetable-pasta-salad/,Grilled Sweet Pepper and Summer Vegetable Pasta Salad,
query-61,cooking+recipe1m+416e907a3777dc4c880793dddd584246,suggestions for a summer grill recipe,http://www.food.com/recipe/grilled-zucchini-and-summer-squash-ragout-248534,Grilled Zucchini and Summer Squash Ragout,
query-61,cooking+recipe1m+0ad27c745b3cc8e4ca303a9ba38b5d1e,suggestions for a summer grill recipe,http://tastykitchen.com/recipes/sidedishes/summer-grilled-veggies/,Summer Grilled Veggies,
query-61,cooking+recipe1m+f759253fc19f5f5cf0eee6af343a1521,suggestions for a summer grill recipe,http://www.foodnetwork.com/recipes/summer-squash-recipe.html,Summer Squash,
query-61,cooking+recipe1m+c3746a2ecf4d7fb1b4af5741f8a25367,suggestions for a summer grill recipe,http://www.kraftrecipes.com/recipes/grilled-summer-squash-tomato-crostini-184217.aspx,Grilled Summer Squash and Tomato Crostini,
query-61,cooking+recipe1m+9f8d86f7500d354662fbf7761668a259,suggestions for a summer grill recipe,http://cooking.nytimes.com/recipes/10073,Pasta With Grilled Summer Vegetables,
query-61,cooking+recipe1m+20c3d1fe6ee22a5a595acbf7796323c2,suggestions for a summer grill recipe,http://www.food.com/recipe/grilled-veggies-377119,Grilled Veggies,
query-62,cooking+recipe1m+e5c1e091b3ac00404a1101d32609edc1,vegetarian stuffed mushrooms,http://www.food.com/recipe/traditional-herb-stuffing-or-dressing-145584,Traditional Herb Stuffing or Dressing,
query-62,cooking+recipe1m+bdcf4bd146fe9970b0f1c8e2cfe23325,vegetarian stuffed mushrooms,http://www.food.com/recipe/stuffed-mushrooms-144089,Stuffed Mushrooms,
query-62,cooking+recipe1m+0e378c6ba8a50b6188ae1039dad40f25,vegetarian stuffed mushrooms,https://cookpad.com/us/recipes/363767-sigs-deliciously-stuffed-cabbage-vegetarian,Sig's deliciously stuffed cabbage (vegetarian),
query-62,cooking+recipe1m+b24891f1d69905cc3a1020d75361ece3,vegetarian stuffed mushrooms,http://www.food.com/recipe/sweet-sour-vegetarian-golabki-stuffed-cabbage-rolls-364027,Sweet & Sour Vegetarian Golabki (Stuffed Cabbage Rolls),
query-62,cooking+recipe1m+16c79df35acd1c9a5e4c96aa1b35a87e,vegetarian stuffed mushrooms,http://www.food.com/recipe/stuffed-button-mushrooms-473382,Stuffed Button Mushrooms,
query-62,cooking+recipe1m+7488ceb165ae196dd37ac19da5d493df,vegetarian stuffed mushrooms,http://www.food.com/recipe/grilled-stuffed-portabella-mushrooms-vegetarian-162961,Grilled Stuffed Portabella Mushrooms (Vegetarian),
query-62,cooking+recipe1m+2330f8bbc123416d5da8fc842798ddcb,vegetarian stuffed mushrooms,http://www.food.com/recipe/basic-stuffed-portobello-mushrooms-478149,Basic Stuffed Portobello Mushrooms,
query-62,cooking+recipe1m+b02d5a52f8bf30b4d02654beddc3b23f,vegetarian stuffed mushrooms,http://tastykitchen.com/recipes/main-courses/stuffed-button-mushrooms/,Stuffed Button Mushrooms,
query-62,cooking+recipe1m+db42ce6a90ebb88272da76e66df4e012,vegetarian stuffed mushrooms,http://www.food.com/recipe/easy-vegetarian-stuffed-mushrooms-383546,Easy Vegetarian Stuffed Mushrooms,
query-62,cooking+recipe1m+f2eee6a2c44413b2f02592bf47d5bfd8,vegetarian stuffed mushrooms,https://cookpad.com/us/recipes/332247-sigs-red-stuffed-cabbage,Sig's Red stuffed Cabbage,
query-63,cooking+recipe1m+054f55cc1cee5043e79c196fbe2ae3d6,sourdough bread sandwiches,http://www.food.com/recipe/blt-with-chipotle-mayonnaise-473889,BLT With Chipotle Mayonnaise,
